index,timestamp,srcPort,dstPort,proto,ipLenCount,length,cnt,ipLenMean,r_time,std,cnt_mean,cnt_max,minus_min_max,cnt_max_devide_mean
80,2018-10-14 16:52:00,31162.125,29325.125,17.0,4.5,113.375,1.875,64.5859375,0.0,56.22210249406892,2.4342105263157894,3.25,480.5,1.2207317006500893
81,2018-10-14 16:53:00,31440.6,21302.0,17.0,5.2,66.4,2.6,83.51666666666665,0.0,22.803503755741847,2.7633333333333328,3.0,935.6,1.0931818141696799
82,2018-10-14 16:54:00,33361.3125,33361.3125,17.0,4.5,87.125,3.0,76.93560606060606,0.0,51.839803474260144,3.5119791666666664,4.25,368.125,1.1038666799784673
83,2018-10-14 16:55:00,22389.75,22389.75,17.0,7.0,88.25,2.5,39.0,0.0,9.293923533956914,2.6875,2.75,448.5,1.0217391265367044
84,2018-10-14 16:56:00,24277.0,24277.0,17.0,8.5,199.25,3.0,527.6666666666666,16.0,287.49330155772435,5.854166666666668,25.5,1089.25,3.0545112736096347
85,2018-10-14 16:57:00,24277.0,24277.0,17.0,8.5,199.25,3.0,527.6666666666666,16.0,287.49330155772435,5.854166666666668,25.5,1089.25,3.0545112736096347
86,2018-10-14 16:58:00,17101.5,17101.5,17.0,8.0,265.0,3.0,858.25,18.0,518.1212822544493,12.88888888888889,40.0,1441.0,2.1902439000302993
87,2018-10-14 16:59:00,21964.714285714286,21964.714285714286,17.0,7.428571428571429,231.0,3.0,438.8020408163266,11.714285714285714,445.1175417378233,8.96343537414966,34.714285714285715,1236.7857142857142,2.6564538474507384
88,2018-10-14 17:00:00,6446.875,6446.875,17.0,7.5,138.25,3.375,170.45000000000005,6.0,136.58713358733763,4.71875,15.75,722.5,2.3041666624238424
89,2018-10-14 17:01:00,21719.5,21719.5,17.0,8.5,143.5,3.0,140.89285714285714,0.0,88.44334482665641,3.9375,5.25,1127.0,1.1944444412860082
90,2018-10-14 17:02:00,47321.545454545456,5702.818181818182,17.0,6.7272727272727275,145.8181818181818,2.8181818181818183,118.55627705627707,0.0,15.817233331349312,2.9797979797979797,3.0,176.54545454545453,1.0072727238889696
91,2018-10-14 17:03:00,37337.0,37337.0,17.0,2.3333333333333335,40.0,3.0,20.0,0.0,24.374143893767577,3.0,3.0,108.0,0.9999999966666665
92,2018-10-14 17:04:00,37337.0,37337.0,17.0,2.3333333333333335,40.0,3.0,20.0,0.0,24.374143893767577,3.0,3.0,108.0,0.9999999966666665
93,2018-10-14 17:05:00,39483.333333333336,33604.666666666664,17.0,0.8333333333333334,58.916666666666664,2.6666666666666665,33.125,0.0,14.351300070299454,2.588888888888889,3.0,318.1666666666667,1.2106060554785583
94,2018-10-14 17:06:00,43857.333333333336,37978.666666666664,17.0,4.666666666666667,46.666666666666664,3.0,56.777777777777786,0.0,19.398976418995307,2.8333333333333335,3.0,85.33333333333333,1.0666666628444443
95,2018-10-14 17:07:00,25885.75,25622.375,17.0,6.75,109.3125,3.875,79.50205592105263,0.0,57.49983296557262,3.6774305555555546,5.875,408.625,1.486790705134484
96,2018-10-14 17:08:00,28900.678571428572,25531.178571428572,17.0,8.5,89.82142857142857,2.607142857142857,85.27797619047622,0.0,38.1487998507798,3.304761904761904,4.714285714285714,459.42857142857144,1.3372333369248515
97,2018-10-14 17:09:00,13826.333333333334,13826.333333333334,17.0,11.666666666666666,187.25,3.25,172.62827959077958,1.3333333333333333,104.67125574742893,4.287649782135076,6.25,913.0,1.3736861270879455
98,2018-10-14 17:10:00,22625.166666666668,22625.166666666668,17.0,13.666666666666666,212.33333333333334,3.0,287.32859848484844,15.333333333333334,569.1114474039899,4.417184265010352,12.0,1445.0,2.3103682122467757
99,2018-10-14 17:11:00,21872.363636363636,21872.363636363636,17.0,10.363636363636363,150.0909090909091,2.8181818181818183,254.24545454545452,8.363636363636363,343.4494939065373,3.190082644628099,9.363636363636363,967.1818181818181,2.2235872174684017
100,2018-10-14 17:12:00,14394.5,14394.5,17.0,27.0,304.0,3.0,174.35185185185185,8.0,572.8754382388133,3.8125,6.5,1429.5,1.581081077076942
101,2018-10-14 17:13:00,14394.5,14394.5,17.0,27.0,304.0,3.0,174.35185185185185,8.0,572.8754382388133,3.8125,6.5,1429.5,1.581081077076942
102,2018-10-14 17:14:00,14394.5,14394.5,17.0,27.0,304.0,3.0,174.35185185185185,8.0,572.8754382388133,3.8125,6.5,1429.5,1.581081077076942
103,2018-10-14 17:15:00,32395.777777777777,31228.666666666668,17.0,2.6666666666666665,57.72222222222222,1.0,32.44444444444444,0.0,56.588520737551036,1.0,1.0,155.61111111111111,0.9999999899999997
104,2018-10-14 17:16:00,32395.777777777777,31228.666666666668,17.0,2.6666666666666665,57.72222222222222,1.0,32.44444444444444,0.0,56.588520737551036,1.0,1.0,155.61111111111111,0.9999999899999997
105,2018-10-14 17:17:00,34387.5,33208.833333333336,17.0,5.166666666666667,57.416666666666664,1.5,55.833333333333336,0.0,49.22128192698188,1.25,2.0,213.41666666666666,1.499999988333333
106,2018-10-14 17:18:00,32151.08,30170.92,17.0,10.32,59.32,1.0,57.00809523809526,0.0,21.461981707994358,1.12,1.48,313.12,1.2399999891999995
107,2018-10-14 17:19:00,35784.153846153844,34114.692307692305,17.0,8.0,49.19230769230769,1.0,55.34139194139195,0.0,28.69646432979622,1.0,1.0,146.34615384615384,0.9999999899999996
108,2018-10-14 17:20:00,33669.2,30840.4,17.0,12.2,59.3,1.0,40.89333333333334,0.0,20.543372146525158,1.0,1.0,221.7,0.9999999900000003
109,2018-10-14 17:21:00,33190.64,31210.48,17.0,7.92,59.32,1.0,58.540404040404056,0.0,21.94363460291687,1.0,1.0,313.76,0.9999999899999996
110,2018-10-14 17:22:00,44215.71428571428,44215.71428571428,17.0,6.714285714285714,55.214285714285715,1.4285714285714286,55.5,0.0,30.535007358423712,1.2142857142857142,1.8571428571428572,208.64285714285714,1.428571417142857
111,2018-10-14 17:23:00,48573.6,39933.3,17.0,7.0,52.45,1.0,52.29428571428573,0.0,22.45407240940034,1.15,1.6,158.45,1.2999999889999996
112,2018-10-14 17:24:00,35821.653846153844,31282.653846153848,17.0,12.076923076923077,55.65384615384615,1.0,56.78164613164613,0.0,24.309566617127253,1.0,1.0,308.46153846153845,0.9999999899999996
113,2018-10-14 17:25:00,39192.0,33054.68421052631,17.0,13.052631578947368,59.89473684210526,1.0,45.16741854636592,0.0,18.302812480554174,1.0,1.0,236.10526315789474,0.9999999899999997
114,2018-10-14 17:26:00,48466.05,39825.75,17.0,5.6,52.45,1.0,55.875,0.0,24.889536501067887,1.0,1.0,158.45,0.9999999899999997
115,2018-10-14 17:27:00,35377.22222222222,33275.444444444445,17.0,8.88888888888889,64.38888888888889,2.5,57.83148148148147,0.0,24.721355479989118,1.912786596119929,3.3333333333333335,412.22222222222223,1.6309919843318186
116,2018-10-14 17:28:00,40872.6,33306.2,17.0,5.4,65.5,1.0,51.6,0.0,16.267046381058467,2.1064102564102565,4.4,221.7,1.9709523716456125
117,2018-10-14 17:29:00,42083.75,36408.95,17.0,4.8,55.55,1.0,59.20000000000001,0.0,37.43045389502372,1.0,1.0,122.45,0.9999999899999997
118,2018-10-14 17:30:00,35767.44117647059,33849.382352941175,17.0,13.705882352941176,50.26470588235294,1.0,52.55377832951362,0.0,18.06604483825705,1.0,1.0,97.47058823529412,0.9999999899999998
119,2018-10-14 17:31:00,41959.0,36800.09090909091,17.0,10.363636363636363,57.18181818181818,1.0,54.618181818181824,0.0,14.453396135285807,1.0,1.0,87.36363636363636,0.9999999900000002
120,2018-10-14 17:32:00,41097.82608695652,38630.52173913043,17.0,6.086956521739131,51.869565217391305,1.2608695652173914,55.473913043478284,0.0,27.893753580563192,1.1304347826086956,1.5217391304347827,82.65217391304348,1.2608695543478257
